2022-12-19 06:57:23: PING 217.25.239.31 (217.25.239.31) 56(84) bytes of data.
2022-12-24 22:29:13: 64 bytes from 217.25.239.31: icmp_seq=17189 ttl=57 time=10.9 ms
2022-12-24 22:29:28: 64 bytes from 217.25.239.31: icmp_seq=17190 ttl=57 time=11.8 ms
2022-12-24 22:29:43: 64 bytes from 217.25.239.31: icmp_seq=17191 ttl=57 time=10.7 ms
2022-12-24 22:29:58: 64 bytes from 217.25.239.31: icmp_seq=17192 ttl=57 time=11.5 ms
2022-12-24 22:30:13: 64 bytes from 217.25.239.31: icmp_seq=17193 ttl=57 time=13.7 ms
2022-12-24 22:30:29: 64 bytes from 217.25.239.31: icmp_seq=17194 ttl=57 time=11.0 ms
2022-12-24 22:30:44: 64 bytes from 217.25.239.31: icmp_seq=17195 ttl=57 time=10.9 ms
2022-12-24 22:30:59: 64 bytes from 217.25.239.31: icmp_seq=17196 ttl=57 time=11.0 ms
2022-12-24 22:31:14: 64 bytes from 217.25.239.31: icmp_seq=17197 ttl=57 time=11.6 ms
2022-12-24 22:31:29: 64 bytes from 217.25.239.31: icmp_seq=17198 ttl=57 time=11.0 ms
2022-12-24 22:31:44: 64 bytes from 217.25.239.31: icmp_seq=17199 ttl=57 time=11.8 ms
2022-12-24 22:31:59: 64 bytes from 217.25.239.31: icmp_seq=17200 ttl=57 time=10.7 ms
2022-12-24 22:32:14: 64 bytes from 217.25.239.31: icmp_seq=17201 ttl=57 time=11.0 ms
2022-12-24 22:32:29: 64 bytes from 217.25.239.31: icmp_seq=17202 ttl=57 time=11.4 ms
2022-12-24 22:32:44: 64 bytes from 217.25.239.31: icmp_seq=17203 ttl=57 time=12.0 ms
2022-12-24 22:32:59: 64 bytes from 217.25.239.31: icmp_seq=17204 ttl=57 time=11.6 ms
2022-12-24 22:33:14: 64 bytes from 217.25.239.31: icmp_seq=17205 ttl=57 time=11.3 ms
2022-12-24 22:33:29: 64 bytes from 217.25.239.31: icmp_seq=17206 ttl=57 time=10.9 ms
2022-12-24 22:33:44: 64 bytes from 217.25.239.31: icmp_seq=17207 ttl=57 time=10.8 ms
2022-12-24 22:33:59: 64 bytes from 217.25.239.31: icmp_seq=17208 ttl=57 time=11.8 ms
2022-12-24 22:34:14: 64 bytes from 217.25.239.31: icmp_seq=17209 ttl=57 time=11.6 ms
2022-12-24 22:34:29: 64 bytes from 217.25.239.31: icmp_seq=17210 ttl=57 time=12.1 ms
2022-12-24 22:34:44: 64 bytes from 217.25.239.31: icmp_seq=17211 ttl=57 time=12.4 ms
2022-12-24 22:34:59: 64 bytes from 217.25.239.31: icmp_seq=17212 ttl=57 time=11.3 ms
2022-12-24 22:35:14: 64 bytes from 217.25.239.31: icmp_seq=17213 ttl=57 time=10.8 ms
2022-12-24 22:35:29: 64 bytes from 217.25.239.31: icmp_seq=17214 ttl=57 time=11.8 ms
2022-12-24 22:35:44: 64 bytes from 217.25.239.31: icmp_seq=17215 ttl=57 time=11.3 ms
2022-12-24 22:35:59: 64 bytes from 217.25.239.31: icmp_seq=17216 ttl=57 time=11.0 ms
2022-12-24 22:36:14: 64 bytes from 217.25.239.31: icmp_seq=17217 ttl=57 time=12.3 ms
2022-12-24 22:36:29: 64 bytes from 217.25.239.31: icmp_seq=17218 ttl=57 time=11.6 ms
2022-12-24 22:36:44: 64 bytes from 217.25.239.31: icmp_seq=17219 ttl=57 time=10.9 ms
2022-12-24 22:36:59: 64 bytes from 217.25.239.31: icmp_seq=17220 ttl=57 time=10.8 ms
2022-12-24 22:37:14: 64 bytes from 217.25.239.31: icmp_seq=17221 ttl=57 time=11.5 ms
2022-12-24 22:37:29: 64 bytes from 217.25.239.31: icmp_seq=17222 ttl=57 time=12.4 ms
2022-12-24 22:37:44: 64 bytes from 217.25.239.31: icmp_seq=17223 ttl=57 time=10.8 ms
2022-12-24 22:37:59: 64 bytes from 217.25.239.31: icmp_seq=17224 ttl=57 time=11.7 ms
2022-12-24 22:38:14: 64 bytes from 217.25.239.31: icmp_seq=17225 ttl=57 time=11.3 ms
2022-12-24 22:38:29: 64 bytes from 217.25.239.31: icmp_seq=17226 ttl=57 time=11.4 ms
2022-12-24 22:38:44: 64 bytes from 217.25.239.31: icmp_seq=17227 ttl=57 time=11.3 ms
2022-12-24 22:39:14: 64 bytes from 217.25.239.31: icmp_seq=17229 ttl=57 time=11.3 ms
2022-12-24 22:39:29: 64 bytes from 217.25.239.31: icmp_seq=17230 ttl=57 time=12.0 ms
2022-12-24 22:39:44: 64 bytes from 217.25.239.31: icmp_seq=17231 ttl=57 time=10.7 ms
2022-12-24 22:39:59: 64 bytes from 217.25.239.31: icmp_seq=17232 ttl=57 time=12.1 ms
2022-12-24 22:40:14: 64 bytes from 217.25.239.31: icmp_seq=17233 ttl=57 time=11.6 ms
2022-12-24 22:40:29: 64 bytes from 217.25.239.31: icmp_seq=17234 ttl=57 time=11.6 ms
2022-12-24 22:40:44: 64 bytes from 217.25.239.31: icmp_seq=17235 ttl=57 time=11.2 ms
2022-12-24 22:40:59: 64 bytes from 217.25.239.31: icmp_seq=17236 ttl=57 time=13.5 ms
2022-12-24 22:41:14: 64 bytes from 217.25.239.31: icmp_seq=17237 ttl=57 time=11.9 ms
2022-12-24 22:41:29: 64 bytes from 217.25.239.31: icmp_seq=17238 ttl=57 time=12.8 ms
2022-12-24 22:41:44: 64 bytes from 217.25.239.31: icmp_seq=17239 ttl=57 time=12.4 ms
2022-12-24 22:41:59: 64 bytes from 217.25.239.31: icmp_seq=17240 ttl=57 time=11.8 ms
2022-12-24 22:42:14: 64 bytes from 217.25.239.31: icmp_seq=17241 ttl=57 time=10.7 ms
2022-12-24 22:42:29: 64 bytes from 217.25.239.31: icmp_seq=17242 ttl=57 time=11.4 ms
2022-12-24 22:42:44: 64 bytes from 217.25.239.31: icmp_seq=17243 ttl=57 time=11.3 ms
2022-12-24 22:42:59: 64 bytes from 217.25.239.31: icmp_seq=17244 ttl=57 time=10.9 ms
2022-12-24 22:43:14: 64 bytes from 217.25.239.31: icmp_seq=17245 ttl=57 time=11.5 ms
2022-12-24 22:43:29: 64 bytes from 217.25.239.31: icmp_seq=17246 ttl=57 time=11.3 ms
2022-12-24 22:43:44: 64 bytes from 217.25.239.31: icmp_seq=17247 ttl=57 time=11.3 ms
2022-12-24 22:43:59: 64 bytes from 217.25.239.31: icmp_seq=17248 ttl=57 time=11.1 ms
2022-12-24 22:44:14: 64 bytes from 217.25.239.31: icmp_seq=17249 ttl=57 time=10.8 ms
2022-12-24 22:44:29: 64 bytes from 217.25.239.31: icmp_seq=17250 ttl=57 time=11.3 ms
2022-12-24 22:44:44: 64 bytes from 217.25.239.31: icmp_seq=17251 ttl=57 time=12.6 ms
2022-12-24 22:44:59: 64 bytes from 217.25.239.31: icmp_seq=17252 ttl=57 time=12.0 ms
2022-12-24 22:45:14: 64 bytes from 217.25.239.31: icmp_seq=17253 ttl=57 time=11.8 ms
2022-12-24 22:45:29: 64 bytes from 217.25.239.31: icmp_seq=17254 ttl=57 time=11.1 ms
2022-12-24 22:45:44: 64 bytes from 217.25.239.31: icmp_seq=17255 ttl=57 time=10.9 ms
2022-12-24 22:45:59: 64 bytes from 217.25.239.31: icmp_seq=17256 ttl=57 time=12.0 ms
2022-12-24 22:46:14: 64 bytes from 217.25.239.31: icmp_seq=17257 ttl=57 time=10.8 ms
2022-12-24 22:46:29: 64 bytes from 217.25.239.31: icmp_seq=17258 ttl=57 time=11.9 ms
2022-12-24 22:46:44: 64 bytes from 217.25.239.31: icmp_seq=17259 ttl=57 time=11.0 ms
2022-12-24 22:46:59: 64 bytes from 217.25.239.31: icmp_seq=17260 ttl=57 time=11.7 ms
2022-12-24 22:47:14: 64 bytes from 217.25.239.31: icmp_seq=17261 ttl=57 time=12.7 ms
2022-12-24 22:47:29: 64 bytes from 217.25.239.31: icmp_seq=17262 ttl=57 time=11.6 ms
2022-12-24 22:47:44: 64 bytes from 217.25.239.31: icmp_seq=17263 ttl=57 time=11.7 ms
2022-12-24 22:47:59: 64 bytes from 217.25.239.31: icmp_seq=17264 ttl=57 time=11.4 ms
2022-12-24 22:48:14: 64 bytes from 217.25.239.31: icmp_seq=17265 ttl=57 time=11.2 ms
2022-12-24 22:48:29: 64 bytes from 217.25.239.31: icmp_seq=17266 ttl=57 time=11.5 ms
2022-12-24 22:48:44: 64 bytes from 217.25.239.31: icmp_seq=17267 ttl=57 time=12.9 ms
2022-12-24 22:48:59: 64 bytes from 217.25.239.31: icmp_seq=17268 ttl=57 time=11.0 ms
2022-12-24 22:49:14: 64 bytes from 217.25.239.31: icmp_seq=17269 ttl=57 time=12.1 ms
2022-12-24 22:49:29: 64 bytes from 217.25.239.31: icmp_seq=17270 ttl=57 time=11.1 ms
2022-12-24 22:49:44: 64 bytes from 217.25.239.31: icmp_seq=17271 ttl=57 time=11.0 ms
2022-12-24 22:49:59: 64 bytes from 217.25.239.31: icmp_seq=17272 ttl=57 time=13.1 ms
2022-12-24 22:50:14: 64 bytes from 217.25.239.31: icmp_seq=17273 ttl=57 time=11.4 ms
2022-12-24 22:50:29: 64 bytes from 217.25.239.31: icmp_seq=17274 ttl=57 time=10.8 ms
2022-12-24 22:50:45: 64 bytes from 217.25.239.31: icmp_seq=17275 ttl=57 time=11.9 ms
2022-12-24 22:51:00: 64 bytes from 217.25.239.31: icmp_seq=17276 ttl=57 time=11.6 ms
2022-12-24 22:51:15: 64 bytes from 217.25.239.31: icmp_seq=17277 ttl=57 time=11.9 ms
2022-12-24 22:51:30: 64 bytes from 217.25.239.31: icmp_seq=17278 ttl=57 time=11.1 ms
2022-12-24 22:51:45: 64 bytes from 217.25.239.31: icmp_seq=17279 ttl=57 time=11.7 ms
2022-12-24 22:52:00: 64 bytes from 217.25.239.31: icmp_seq=17280 ttl=57 time=15.4 ms
2022-12-24 22:52:15: 64 bytes from 217.25.239.31: icmp_seq=17281 ttl=57 time=10.9 ms
2022-12-24 22:52:30: 64 bytes from 217.25.239.31: icmp_seq=17282 ttl=57 time=27.9 ms
2022-12-24 22:52:45: 64 bytes from 217.25.239.31: icmp_seq=17283 ttl=57 time=15.5 ms
2022-12-24 22:53:00: 64 bytes from 217.25.239.31: icmp_seq=17284 ttl=57 time=11.2 ms
2022-12-24 22:53:15: 64 bytes from 217.25.239.31: icmp_seq=17285 ttl=57 time=11.8 ms
2022-12-24 22:53:30: 64 bytes from 217.25.239.31: icmp_seq=17286 ttl=57 time=11.1 ms
2022-12-24 22:53:45: 64 bytes from 217.25.239.31: icmp_seq=17287 ttl=57 time=11.6 ms
2022-12-24 22:54:00: 64 bytes from 217.25.239.31: icmp_seq=17288 ttl=57 time=11.3 ms
2022-12-24 22:54:15: 64 bytes from 217.25.239.31: icmp_seq=17289 ttl=57 time=11.6 ms
2022-12-24 22:54:30: 64 bytes from 217.25.239.31: icmp_seq=17290 ttl=57 time=11.0 ms
2022-12-24 22:54:45: 64 bytes from 217.25.239.31: icmp_seq=17291 ttl=57 time=10.9 ms
2022-12-24 22:55:00: 64 bytes from 217.25.239.31: icmp_seq=17292 ttl=57 time=11.3 ms
2022-12-24 22:55:15: 64 bytes from 217.25.239.31: icmp_seq=17293 ttl=57 time=10.7 ms
2022-12-24 22:55:30: 64 bytes from 217.25.239.31: icmp_seq=17294 ttl=57 time=11.0 ms
2022-12-24 22:55:45: 64 bytes from 217.25.239.31: icmp_seq=17295 ttl=57 time=11.6 ms
2022-12-24 22:56:00: 64 bytes from 217.25.239.31: icmp_seq=17296 ttl=57 time=11.8 ms
2022-12-24 22:56:15: 64 bytes from 217.25.239.31: icmp_seq=17297 ttl=57 time=12.2 ms
2022-12-24 22:56:30: 64 bytes from 217.25.239.31: icmp_seq=17298 ttl=57 time=12.0 ms
2022-12-24 22:56:45: 64 bytes from 217.25.239.31: icmp_seq=17299 ttl=57 time=11.9 ms
2022-12-24 22:57:00: 64 bytes from 217.25.239.31: icmp_seq=17300 ttl=57 time=10.9 ms
2022-12-24 22:57:15: 64 bytes from 217.25.239.31: icmp_seq=17301 ttl=57 time=11.6 ms
2022-12-24 22:57:30: 64 bytes from 217.25.239.31: icmp_seq=17302 ttl=57 time=11.2 ms
2022-12-24 22:57:45: 64 bytes from 217.25.239.31: icmp_seq=17303 ttl=57 time=11.4 ms
2022-12-24 22:58:00: 64 bytes from 217.25.239.31: icmp_seq=17304 ttl=57 time=12.2 ms
2022-12-24 22:58:15: 64 bytes from 217.25.239.31: icmp_seq=17305 ttl=57 time=11.5 ms
2022-12-24 22:58:30: 64 bytes from 217.25.239.31: icmp_seq=17306 ttl=57 time=11.0 ms
2022-12-24 22:58:45: 64 bytes from 217.25.239.31: icmp_seq=17307 ttl=57 time=11.6 ms
2022-12-24 22:59:00: 64 bytes from 217.25.239.31: icmp_seq=17308 ttl=57 time=11.3 ms
2022-12-24 22:59:15: 64 bytes from 217.25.239.31: icmp_seq=17309 ttl=57 time=11.1 ms
2022-12-24 22:59:30: 64 bytes from 217.25.239.31: icmp_seq=17310 ttl=57 time=18.5 ms
2022-12-24 22:59:45: 64 bytes from 217.25.239.31: icmp_seq=17311 ttl=57 time=11.7 ms
2022-12-24 23:00:00: 64 bytes from 217.25.239.31: icmp_seq=17312 ttl=57 time=11.3 ms
2022-12-24 23:00:15: 64 bytes from 217.25.239.31: icmp_seq=17313 ttl=57 time=11.1 ms
2022-12-24 23:00:30: 64 bytes from 217.25.239.31: icmp_seq=17314 ttl=57 time=11.8 ms
2022-12-24 23:00:45: 64 bytes from 217.25.239.31: icmp_seq=17315 ttl=57 time=11.1 ms
2022-12-24 23:01:00: 64 bytes from 217.25.239.31: icmp_seq=17316 ttl=57 time=10.9 ms
2022-12-24 23:01:15: 64 bytes from 217.25.239.31: icmp_seq=17317 ttl=57 time=11.0 ms
2022-12-24 23:01:30: 64 bytes from 217.25.239.31: icmp_seq=17318 ttl=57 time=11.2 ms
2022-12-24 23:01:45: 64 bytes from 217.25.239.31: icmp_seq=17319 ttl=57 time=10.9 ms
2022-12-24 23:02:00: 64 bytes from 217.25.239.31: icmp_seq=17320 ttl=57 time=11.6 ms
2022-12-24 23:02:15: 64 bytes from 217.25.239.31: icmp_seq=17321 ttl=57 time=11.1 ms
2022-12-24 23:02:30: 64 bytes from 217.25.239.31: icmp_seq=17322 ttl=57 time=11.9 ms
2022-12-24 23:02:45: 64 bytes from 217.25.239.31: icmp_seq=17323 ttl=57 time=11.1 ms
2022-12-24 23:03:00: 64 bytes from 217.25.239.31: icmp_seq=17324 ttl=57 time=11.1 ms
2022-12-24 23:03:15: 64 bytes from 217.25.239.31: icmp_seq=17325 ttl=57 time=11.1 ms
2022-12-24 23:03:30: 64 bytes from 217.25.239.31: icmp_seq=17326 ttl=57 time=10.8 ms
2022-12-24 23:03:45: 64 bytes from 217.25.239.31: icmp_seq=17327 ttl=57 time=11.5 ms
2022-12-24 23:04:00: 64 bytes from 217.25.239.31: icmp_seq=17328 ttl=57 time=11.6 ms
2022-12-24 23:04:15: 64 bytes from 217.25.239.31: icmp_seq=17329 ttl=57 time=12.2 ms
2022-12-24 23:04:30: 64 bytes from 217.25.239.31: icmp_seq=17330 ttl=57 time=11.3 ms
2022-12-24 23:04:45: 64 bytes from 217.25.239.31: icmp_seq=17331 ttl=57 time=11.9 ms
2022-12-24 23:05:00: 64 bytes from 217.25.239.31: icmp_seq=17332 ttl=57 time=11.7 ms
2022-12-24 23:05:15: 64 bytes from 217.25.239.31: icmp_seq=17333 ttl=57 time=13.1 ms
2022-12-24 23:05:30: 64 bytes from 217.25.239.31: icmp_seq=17334 ttl=57 time=11.2 ms
2022-12-24 23:05:45: 64 bytes from 217.25.239.31: icmp_seq=17335 ttl=57 time=12.1 ms
2022-12-24 23:06:00: 64 bytes from 217.25.239.31: icmp_seq=17336 ttl=57 time=11.1 ms
2022-12-24 23:06:15: 64 bytes from 217.25.239.31: icmp_seq=17337 ttl=57 time=12.8 ms
2022-12-24 23:06:30: 64 bytes from 217.25.239.31: icmp_seq=17338 ttl=57 time=10.8 ms
2022-12-24 23:06:45: 64 bytes from 217.25.239.31: icmp_seq=17339 ttl=57 time=11.1 ms
2022-12-24 23:07:00: 64 bytes from 217.25.239.31: icmp_seq=17340 ttl=57 time=12.3 ms
2022-12-24 23:07:15: 64 bytes from 217.25.239.31: icmp_seq=17341 ttl=57 time=12.9 ms
2022-12-24 23:07:30: 64 bytes from 217.25.239.31: icmp_seq=17342 ttl=57 time=11.0 ms
2022-12-24 23:07:45: 64 bytes from 217.25.239.31: icmp_seq=17343 ttl=57 time=10.7 ms
2022-12-24 23:08:00: 64 bytes from 217.25.239.31: icmp_seq=17344 ttl=57 time=10.6 ms
2022-12-24 23:08:15: 64 bytes from 217.25.239.31: icmp_seq=17345 ttl=57 time=10.8 ms
2022-12-24 23:08:30: 64 bytes from 217.25.239.31: icmp_seq=17346 ttl=57 time=10.8 ms
2022-12-24 23:08:45: 64 bytes from 217.25.239.31: icmp_seq=17347 ttl=57 time=11.9 ms
2022-12-24 23:09:00: 64 bytes from 217.25.239.31: icmp_seq=17348 ttl=57 time=12.0 ms
2022-12-24 23:09:15: 64 bytes from 217.25.239.31: icmp_seq=17349 ttl=57 time=12.6 ms
2022-12-24 23:09:30: 64 bytes from 217.25.239.31: icmp_seq=17350 ttl=57 time=11.5 ms
2022-12-24 23:09:45: 64 bytes from 217.25.239.31: icmp_seq=17351 ttl=57 time=13.6 ms
2022-12-24 23:10:00: 64 bytes from 217.25.239.31: icmp_seq=17352 ttl=57 time=11.4 ms
2022-12-24 23:10:15: 64 bytes from 217.25.239.31: icmp_seq=17353 ttl=57 time=10.7 ms
2022-12-24 23:10:30: 64 bytes from 217.25.239.31: icmp_seq=17354 ttl=57 time=10.9 ms
2022-12-24 23:10:45: 64 bytes from 217.25.239.31: icmp_seq=17355 ttl=57 time=11.0 ms
2022-12-24 23:11:00: 64 bytes from 217.25.239.31: icmp_seq=17356 ttl=57 time=10.8 ms
2022-12-24 23:11:15: 64 bytes from 217.25.239.31: icmp_seq=17357 ttl=57 time=11.1 ms
2022-12-24 23:11:30: 64 bytes from 217.25.239.31: icmp_seq=17358 ttl=57 time=10.7 ms
2022-12-24 23:11:45: 64 bytes from 217.25.239.31: icmp_seq=17359 ttl=57 time=11.4 ms
2022-12-24 23:12:00: 64 bytes from 217.25.239.31: icmp_seq=17360 ttl=57 time=12.0 ms
2022-12-24 23:12:15: 64 bytes from 217.25.239.31: icmp_seq=17361 ttl=57 time=11.2 ms
2022-12-24 23:12:30: 64 bytes from 217.25.239.31: icmp_seq=17362 ttl=57 time=11.6 ms
2022-12-24 23:12:45: 64 bytes from 217.25.239.31: icmp_seq=17363 ttl=57 time=10.8 ms
2022-12-24 23:13:00: 64 bytes from 217.25.239.31: icmp_seq=17364 ttl=57 time=11.1 ms
2022-12-24 23:13:16: 64 bytes from 217.25.239.31: icmp_seq=17365 ttl=57 time=13.1 ms
2022-12-24 23:13:31: 64 bytes from 217.25.239.31: icmp_seq=17366 ttl=57 time=11.9 ms
2022-12-24 23:13:46: 64 bytes from 217.25.239.31: icmp_seq=17367 ttl=57 time=11.2 ms
2022-12-24 23:14:01: 64 bytes from 217.25.239.31: icmp_seq=17368 ttl=57 time=10.5 ms
2022-12-24 23:14:16: 64 bytes from 217.25.239.31: icmp_seq=17369 ttl=57 time=21.7 ms
2022-12-24 23:14:31: 64 bytes from 217.25.239.31: icmp_seq=17370 ttl=57 time=11.1 ms
2022-12-24 23:14:46: 64 bytes from 217.25.239.31: icmp_seq=17371 ttl=57 time=12.1 ms
2022-12-24 23:15:01: 64 bytes from 217.25.239.31: icmp_seq=17372 ttl=57 time=10.9 ms
2022-12-24 23:15:16: 64 bytes from 217.25.239.31: icmp_seq=17373 ttl=57 time=10.5 ms
2022-12-24 23:15:31: 64 bytes from 217.25.239.31: icmp_seq=17374 ttl=57 time=11.3 ms
2022-12-24 23:15:46: 64 bytes from 217.25.239.31: icmp_seq=17375 ttl=57 time=12.1 ms
2022-12-24 23:16:01: 64 bytes from 217.25.239.31: icmp_seq=17376 ttl=57 time=12.6 ms
2022-12-24 23:16:16: 64 bytes from 217.25.239.31: icmp_seq=17377 ttl=57 time=19.0 ms
2022-12-24 23:16:31: 64 bytes from 217.25.239.31: icmp_seq=17378 ttl=57 time=11.5 ms
2022-12-24 23:16:46: 64 bytes from 217.25.239.31: icmp_seq=17379 ttl=57 time=10.6 ms
2022-12-24 23:17:01: 64 bytes from 217.25.239.31: icmp_seq=17380 ttl=57 time=11.0 ms
2022-12-24 23:17:16: 64 bytes from 217.25.239.31: icmp_seq=17381 ttl=57 time=10.7 ms
2022-12-24 23:17:31: 64 bytes from 217.25.239.31: icmp_seq=17382 ttl=57 time=11.6 ms
2022-12-24 23:17:46: 64 bytes from 217.25.239.31: icmp_seq=17383 ttl=57 time=11.7 ms
2022-12-24 23:18:01: 64 bytes from 217.25.239.31: icmp_seq=17384 ttl=57 time=12.0 ms
2022-12-24 23:18:16: 64 bytes from 217.25.239.31: icmp_seq=17385 ttl=57 time=11.3 ms
2022-12-24 23:18:31: 64 bytes from 217.25.239.31: icmp_seq=17386 ttl=57 time=11.0 ms
2022-12-24 23:18:46: 64 bytes from 217.25.239.31: icmp_seq=17387 ttl=57 time=11.4 ms
2022-12-24 23:19:01: 64 bytes from 217.25.239.31: icmp_seq=17388 ttl=57 time=11.6 ms
2022-12-24 23:19:16: 64 bytes from 217.25.239.31: icmp_seq=17389 ttl=57 time=11.3 ms
2022-12-24 23:19:31: 64 bytes from 217.25.239.31: icmp_seq=17390 ttl=57 time=10.9 ms
2022-12-24 23:19:46: 64 bytes from 217.25.239.31: icmp_seq=17391 ttl=57 time=10.8 ms
2022-12-24 23:20:01: 64 bytes from 217.25.239.31: icmp_seq=17392 ttl=57 time=10.9 ms
2022-12-24 23:20:16: 64 bytes from 217.25.239.31: icmp_seq=17393 ttl=57 time=10.9 ms
2022-12-24 23:20:31: 64 bytes from 217.25.239.31: icmp_seq=17394 ttl=57 time=11.2 ms
2022-12-24 23:20:46: 64 bytes from 217.25.239.31: icmp_seq=17395 ttl=57 time=11.6 ms
2022-12-24 23:21:01: 64 bytes from 217.25.239.31: icmp_seq=17396 ttl=57 time=11.3 ms
2022-12-24 23:21:16: 64 bytes from 217.25.239.31: icmp_seq=17397 ttl=57 time=11.5 ms
2022-12-24 23:21:31: 64 bytes from 217.25.239.31: icmp_seq=17398 ttl=57 time=12.3 ms
2022-12-24 23:21:46: 64 bytes from 217.25.239.31: icmp_seq=17399 ttl=57 time=11.0 ms
2022-12-24 23:22:01: 64 bytes from 217.25.239.31: icmp_seq=17400 ttl=57 time=12.3 ms
2022-12-24 23:22:16: 64 bytes from 217.25.239.31: icmp_seq=17401 ttl=57 time=11.5 ms
2022-12-24 23:22:31: 64 bytes from 217.25.239.31: icmp_seq=17402 ttl=57 time=11.0 ms
2022-12-24 23:22:46: 64 bytes from 217.25.239.31: icmp_seq=17403 ttl=57 time=10.6 ms
2022-12-24 23:23:01: 64 bytes from 217.25.239.31: icmp_seq=17404 ttl=57 time=10.8 ms
2022-12-24 23:23:16: 64 bytes from 217.25.239.31: icmp_seq=17405 ttl=57 time=11.0 ms
2022-12-24 23:23:31: 64 bytes from 217.25.239.31: icmp_seq=17406 ttl=57 time=12.4 ms
2022-12-24 23:23:46: 64 bytes from 217.25.239.31: icmp_seq=17407 ttl=57 time=10.9 ms
2022-12-24 23:24:01: 64 bytes from 217.25.239.31: icmp_seq=17408 ttl=57 time=24.3 ms
2022-12-24 23:24:16: 64 bytes from 217.25.239.31: icmp_seq=17409 ttl=57 time=11.1 ms
2022-12-24 23:24:31: 64 bytes from 217.25.239.31: icmp_seq=17410 ttl=57 time=12.3 ms
2022-12-24 23:24:46: 64 bytes from 217.25.239.31: icmp_seq=17411 ttl=57 time=10.8 ms
2022-12-24 23:25:01: 64 bytes from 217.25.239.31: icmp_seq=17412 ttl=57 time=11.0 ms
2022-12-24 23:25:16: 64 bytes from 217.25.239.31: icmp_seq=17413 ttl=57 time=10.8 ms
2022-12-24 23:25:31: 64 bytes from 217.25.239.31: icmp_seq=17414 ttl=57 time=11.8 ms
2022-12-24 23:25:46: 64 bytes from 217.25.239.31: icmp_seq=17415 ttl=57 time=11.0 ms
2022-12-24 23:26:01: 64 bytes from 217.25.239.31: icmp_seq=17416 ttl=57 time=12.0 ms
2022-12-24 23:26:16: 64 bytes from 217.25.239.31: icmp_seq=17417 ttl=57 time=19.7 ms
2022-12-24 23:26:31: 64 bytes from 217.25.239.31: icmp_seq=17418 ttl=57 time=14.0 ms
2022-12-24 23:26:46: 64 bytes from 217.25.239.31: icmp_seq=17419 ttl=57 time=10.9 ms
2022-12-24 23:27:01: 64 bytes from 217.25.239.31: icmp_seq=17420 ttl=57 time=11.6 ms
2022-12-24 23:27:16: 64 bytes from 217.25.239.31: icmp_seq=17421 ttl=57 time=10.8 ms
2022-12-24 23:27:31: 64 bytes from 217.25.239.31: icmp_seq=17422 ttl=57 time=11.6 ms
2022-12-24 23:27:46: 64 bytes from 217.25.239.31: icmp_seq=17423 ttl=57 time=11.3 ms
2022-12-24 23:28:01: 64 bytes from 217.25.239.31: icmp_seq=17424 ttl=57 time=11.3 ms
2022-12-24 23:28:16: 64 bytes from 217.25.239.31: icmp_seq=17425 ttl=57 time=11.2 ms
2022-12-24 23:28:31: 64 bytes from 217.25.239.31: icmp_seq=17426 ttl=57 time=11.3 ms
2022-12-24 23:28:46: 64 bytes from 217.25.239.31: icmp_seq=17427 ttl=57 time=12.1 ms
2022-12-24 23:29:01: 64 bytes from 217.25.239.31: icmp_seq=17428 ttl=57 time=11.1 ms
2022-12-24 23:29:16: 64 bytes from 217.25.239.31: icmp_seq=17429 ttl=57 time=11.6 ms
2022-12-24 23:29:31: 64 bytes from 217.25.239.31: icmp_seq=17430 ttl=57 time=11.1 ms
2022-12-24 23:29:46: 64 bytes from 217.25.239.31: icmp_seq=17431 ttl=57 time=12.6 ms
2022-12-24 23:30:01: 64 bytes from 217.25.239.31: icmp_seq=17432 ttl=57 time=11.1 ms
2022-12-24 23:30:16: 64 bytes from 217.25.239.31: icmp_seq=17433 ttl=57 time=11.6 ms
2022-12-24 23:30:31: 64 bytes from 217.25.239.31: icmp_seq=17434 ttl=57 time=11.1 ms
2022-12-24 23:30:46: 64 bytes from 217.25.239.31: icmp_seq=17435 ttl=57 time=11.3 ms
2022-12-24 23:31:01: 64 bytes from 217.25.239.31: icmp_seq=17436 ttl=57 time=10.8 ms
2022-12-24 23:31:16: 64 bytes from 217.25.239.31: icmp_seq=17437 ttl=57 time=10.8 ms
2022-12-24 23:31:31: 64 bytes from 217.25.239.31: icmp_seq=17438 ttl=57 time=10.6 ms
2022-12-24 23:31:46: 64 bytes from 217.25.239.31: icmp_seq=17439 ttl=57 time=12.1 ms
2022-12-24 23:32:01: 64 bytes from 217.25.239.31: icmp_seq=17440 ttl=57 time=11.0 ms
2022-12-24 23:32:16: 64 bytes from 217.25.239.31: icmp_seq=17441 ttl=57 time=10.9 ms
2022-12-24 23:32:31: 64 bytes from 217.25.239.31: icmp_seq=17442 ttl=57 time=15.9 ms
2022-12-24 23:32:46: 64 bytes from 217.25.239.31: icmp_seq=17443 ttl=57 time=11.2 ms
2022-12-24 23:33:01: 64 bytes from 217.25.239.31: icmp_seq=17444 ttl=57 time=10.9 ms
2022-12-24 23:33:16: 64 bytes from 217.25.239.31: icmp_seq=17445 ttl=57 time=11.0 ms
2022-12-24 23:33:31: 64 bytes from 217.25.239.31: icmp_seq=17446 ttl=57 time=11.3 ms
2022-12-24 23:33:46: 64 bytes from 217.25.239.31: icmp_seq=17447 ttl=57 time=10.9 ms
